model,dom,scenario,year,forest_TgC,hwp_TgC,total_TgC,forest_TgC_se
LANDIS,50,BAU,2091,247.352,1.256,248.608,4.477
LANDIS,50,BAU,2092,246.56,1.271,247.83,4.463
LANDIS,50,BAU,2093,245.748,1.285,247.033,4.448
LANDIS,50,BAU,2094,244.917,1.298,246.215,4.433
LANDIS,50,BAU,2095,244.066,1.311,245.377,4.418
LANDIS,50,BAU,2096,243.196,1.324,244.521,4.402
LANDIS,50,BAU,2097,242.287,1.337,243.624,4.385
LANDIS,50,BAU,2098,241.359,1.349,242.708,4.369
LANDIS,50,BAU,2099,240.411,1.361,241.773,4.351
LANDIS,50,BAU,2100,240.736,1.373,242.109,4.357
LANDIS,50,conservation,2025,142.9,0,142.9,2.586
LANDIS,50,conservation,2026,145.845,0.011,145.857,2.64
LANDIS,50,conservation,2027,148.756,0.022,148.778,2.692
LANDIS,50,conservation,2028,151.554,0.033,151.587,2.743
LANDIS,50,conservation,2029,154.314,0.042,154.357,2.793
LANDIS,50,conservation,2030,157.036,0.052,157.088,2.842
LANDIS,50,conservation,2031,159.72,0.061,159.781,2.891
LANDIS,50,conservation,2032,162.385,0.071,162.456,2.939
LANDIS,50,conservation,2033,165.04,0.08,165.12,2.987
LANDIS,50,conservation,2034,167.682,0.088,167.77,3.035
LANDIS,50,conservation,2035,170.271,0.097,170.368,3.082
LANDIS,50,conservation,2036,172.809,0.106,172.915,3.128
LANDIS,50,conservation,2037,175.296,0.114,175.41,3.173
LANDIS,50,conservation,2038,177.807,0.123,177.929,3.218
LANDIS,50,conservation,2039,180.192,0.131,180.323,3.261
LANDIS,50,conservation,2040,182.528,0.139,182.667,3.304
LANDIS,50,conservation,2041,184.811,0.148,184.958,3.345
LANDIS,50,conservation,2042,187.025,0.156,187.181,3.385
LANDIS,50,conservation,2043,189.165,0.164,189.329,3.424
LANDIS,50,conservation,2044,191.235,0.172,191.407,3.461
LANDIS,50,conservation,2045,193.259,0.18,193.439,3.498
LANDIS,50,conservation,2046,195.236,0.188,195.424,3.534
LANDIS,50,conservation,2047,197.167,0.197,197.363,3.569
LANDIS,50,conservation,2048,199.052,0.205,199.257,3.603
LANDIS,50,conservation,2049,200.969,0.213,201.181,3.638
LANDIS,50,conservation,2050,202.844,0.22,203.064,3.671
LANDIS,50,conservation,2051,204.675,0.228,204.904,3.705
LANDIS,50,conservation,2052,206.48,0.236,206.716,3.737
LANDIS,50,conservation,2053,208.258,0.244,208.502,3.769
LANDIS,50,conservation,2054,210.011,0.252,210.263,3.801
LANDIS,50,conservation,2055,211.739,0.26,211.999,3.832
LANDIS,50,conservation,2056,213.442,0.268,213.709,3.863
LANDIS,50,conservation,2057,215.121,0.275,215.396,3.894
LANDIS,50,conservation,2058,216.775,0.283,217.058,3.924
LANDIS,50,conservation,2059,218.406,0.291,218.696,3.953
LANDIS,50,conservation,2060,220.012,0.298,220.31,3.982
LANDIS,50,conservation,2061,221.596,0.306,221.902,4.011
LANDIS,50,conservation,2062,223.143,0.314,223.456,4.039
LANDIS,50,conservation,2063,224.65,0.321,224.971,4.066
LANDIS,50,conservation,2064,226.118,0.329,226.447,4.093
LANDIS,50,conservation,2065,227.556,0.336,227.892,4.119
LANDIS,50,conservation,2066,228.964,0.344,229.308,4.144
LANDIS,50,conservation,2067,230.342,0.351,230.693,4.169
LANDIS,50,conservation,2068,231.69,0.358,232.048,4.194
LANDIS,50,conservation,2069,233.008,0.366,233.374,4.217
LANDIS,50,conservation,2070,234.297,0.373,234.67,4.241
LANDIS,50,conservation,2071,235.555,0.38,235.936,4.264
LANDIS,50,conservation,2072,236.786,0.388,237.173,4.286
LANDIS,50,conservation,2073,237.988,0.395,238.383,4.308
LANDIS,50,conservation,2074,239.161,0.402,239.563,4.329
LANDIS,50,conservation,2075,240.29,0.409,240.699,4.349
LANDIS,50,conservation,2076,241.377,0.416,241.793,4.369
LANDIS,50,conservation,2077,242.422,0.423,242.844,4.388
LANDIS,50,conservation,2078,243.424,0.43,243.854,4.406
LANDIS,50,conservation,2079,244.384,0.437,244.821,4.423
LANDIS,50,conservation,2080,245.303,0.444,245.747,4.44
LANDIS,50,conservation,2081,246.18,0.45,246.63,4.456
LANDIS,50,conservation,2082,247.016,0.457,247.473,4.471
LANDIS,50,conservation,2083,247.811,0.464,248.274,4.485
LANDIS,50,conservation,2084,248.564,0.47,249.034,4.499
LANDIS,50,conservation,2085,249.291,0.477,249.768,4.512
LANDIS,50,conservation,2086,249.994,0.483,250.477,4.525
LANDIS,50,conservation,2087,250.67,0.49,251.16,4.537
LANDIS,50,conservation,2088,251.319,0.496,251.815,4.549
LANDIS,50,conservation,2089,251.943,0.503,252.446,4.56
LANDIS,50,conservation,2090,251.25,0.509,251.759,4.548
LANDIS,50,conservation,2091,250.537,0.515,251.052,4.535
LANDIS,50,conservation,2092,249.802,0.521,250.323,4.521
LANDIS,50,conservation,2093,249.047,0.527,249.574,4.508
LANDIS,50,conservation,2094,248.272,0.532,248.805,4.494
LANDIS,50,conservation,2095,247.478,0.538,248.016,4.479
LANDIS,50,conservation,2096,246.664,0.543,247.208,4.465
LANDIS,50,conservation,2097,245.811,0.549,246.36,4.449
LANDIS,50,conservation,2098,244.939,0.554,245.493,4.433
LANDIS,50,conservation,2099,244.047,0.559,244.606,4.417
LANDIS,50,conservation,2100,244.427,0.564,244.991,4.424
LANDIS,50,intensive,2025,142.9,0,142.9,2.586
LANDIS,50,intensive,2026,145.725,0.072,145.796,2.638
LANDIS,50,intensive,2027,148.513,0.14,148.652,2.688
LANDIS,50,intensive,2028,151.186,0.205,151.39,2.736
LANDIS,50,intensive,2029,153.818,0.267,154.085,2.784
LANDIS,50,intensive,2030,156.41,0.327,156.737,2.831
LANDIS,50,intensive,2031,158.962,0.386,159.348,2.877
LANDIS,50,intensive,2032,161.493,0.443,161.937,2.923
LANDIS,50,intensive,2033,164.012,0.499,164.512,2.969
LANDIS,50,intensive,2034,166.516,0.554,167.07,3.014
LANDIS,50,intensive,2035,168.965,0.609,169.574,3.058
LANDIS,50,intensive,2036,171.36,0.662,172.023,3.102
LANDIS,50,intensive,2037,173.702,0.715,174.418,3.144
LANDIS,50,intensive,2038,176.067,0.768,176.835,3.187
LANDIS,50,intensive,2039,178.305,0.82,179.125,3.227
LANDIS,50,intensive,2040,180.49,0.872,181.362,3.267
LANDIS,50,intensive,2041,182.621,0.923,183.544,3.305
LANDIS,50,intensive,2042,184.682,0.974,185.656,3.343
LANDIS,50,intensive,2043,186.666,1.025,187.692,3.379
LANDIS,50,intensive,2044,188.579,1.076,189.655,3.413
LANDIS,50,intensive,2045,190.444,1.126,191.57,3.447
LANDIS,50,intensive,2046,192.261,1.176,193.437,3.48
LANDIS,50,intensive,2047,194.03,1.226,195.256,3.512
LANDIS,50,intensive,2048,195.753,1.275,197.028,3.543
LANDIS,50,intensive,2049,197.504,1.325,198.829,3.575
LANDIS,50,intensive,2050,199.213,1.374,200.587,3.606
LANDIS,50,intensive,2051,200.877,1.422,202.3,3.636
LANDIS,50,intensive,2052,202.513,1.471,203.984,3.665
LANDIS,50,intensive,2053,204.121,1.519,205.64,3.695
LANDIS,50,intensive,2054,205.702,1.567,207.269,3.723
LANDIS,50,intensive,2055,207.258,1.615,208.873,3.751
LANDIS,50,intensive,2056,208.786,1.663,210.448,3.779
LANDIS,50,intensive,2057,210.289,1.71,211.999,3.806
LANDIS,50,intensive,2058,211.767,1.757,213.525,3.833
LANDIS,50,intensive,2059,213.22,1.804,215.024,3.859
LANDIS,50,intensive,2060,214.647,1.851,216.498,3.885
LANDIS,50,intensive,2061,216.051,1.897,217.948,3.911
LANDIS,50,intensive,2062,217.416,1.943,219.36,3.935
LANDIS,50,intensive,2063,218.741,1.989,220.73,3.959
LANDIS,50,intensive,2064,220.026,2.035,222.061,3.982
LANDIS,50,intensive,2065,221.279,2.08,223.359,4.005
LANDIS,50,intensive,2066,222.501,2.126,224.627,4.027
LANDIS,50,intensive,2067,223.692,2.171,225.862,4.049
LANDIS,50,intensive,2068,224.853,2.215,227.068,4.07
LANDIS,50,intensive,2069,225.982,2.259,228.241,4.09
LANDIS,50,intensive,2070,227.081,2.303,229.385,4.11
LANDIS,50,intensive,2071,228.15,2.347,230.497,4.13
LANDIS,50,intensive,2072,229.189,2.391,231.579,4.148
LANDIS,50,intensive,2073,230.199,2.434,232.633,4.167
LANDIS,50,intensive,2074,231.179,2.477,233.656,4.184
LANDIS,50,intensive,2075,232.114,2.519,234.633,4.201
LANDIS,50,intensive,2076,233.006,2.561,235.568,4.217
LANDIS,50,intensive,2077,233.856,2.603,236.459,4.233
LANDIS,50,intensive,2078,234.662,2.645,237.307,4.247
LANDIS,50,intensive,2079,235.426,2.686,238.112,4.261
LANDIS,50,intensive,2080,236.148,2.727,238.874,4.274
LANDIS,50,intensive,2081,236.827,2.767,239.594,4.287
LANDIS,50,intensive,2082,237.464,2.807,240.271,4.298
LANDIS,50,intensive,2083,238.06,2.847,240.907,4.309
LANDIS,50,intensive,2084,238.614,2.886,241.5,4.319
LANDIS,50,intensive,2085,239.142,2.925,242.067,4.328
LANDIS,50,intensive,2086,239.644,2.963,242.607,4.338
LANDIS,50,intensive,2087,240.12,3.002,243.121,4.346
LANDIS,50,intensive,2088,240.568,3.039,243.607,4.354
LANDIS,50,intensive,2089,240.991,3.076,244.067,4.362
LANDIS,50,intensive,2090,240.096,3.113,243.209,4.346
LANDIS,50,intensive,2091,239.182,3.149,242.331,4.329
LANDIS,50,intensive,2092,238.247,3.184,241.431,4.312
LANDIS,50,intensive,2093,237.293,3.218,240.511,4.295
LANDIS,50,intensive,2094,236.32,3.251,239.571,4.277
LANDIS,50,intensive,2095,235.328,3.283,238.611,4.259
LANDIS,50,intensive,2096,234.318,3.314,237.632,4.241
LANDIS,50,intensive,2097,233.269,3.344,236.613,4.222
LANDIS,50,intensive,2098,232.202,3.373,235.576,4.203
LANDIS,50,intensive,2099,231.116,3.402,234.518,4.183
LANDIS,50,intensive,2100,231.303,3.43,234.733,4.187
LANDIS,51,reserve,2025,548.81,0,548.81,5.927
LANDIS,51,reserve,2026,563.94,0,563.94,6.091
LANDIS,51,reserve,2027,579.119,0,579.119,6.254
LANDIS,51,reserve,2028,594.348,0,594.348,6.419
LANDIS,51,reserve,2029,609.626,0,609.626,6.584
LANDIS,51,reserve,2030,624.954,0,624.954,6.75
LANDIS,51,reserve,2031,640.334,0,640.334,6.916
LANDIS,51,reserve,2032,655.765,0,655.765,7.082
LANDIS,51,reserve,2033,671.247,0,671.247,7.249
LANDIS,51,reserve,2034,686.783,0,686.783,7.417
LANDIS,51,reserve,2035,702.271,0,702.271,7.585
LANDIS,51,reserve,2036,717.712,0,717.712,7.751
LANDIS,51,reserve,2037,733.108,0,733.108,7.918
LANDIS,51,reserve,2038,748.46,0,748.46,8.083
LANDIS,51,reserve,2039,763.768,0,763.768,8.249
LANDIS,51,reserve,2040,779.034,0,779.034,8.414
LANDIS,51,reserve,2041,794.258,0,794.258,8.578
LANDIS,51,reserve,2042,809.443,0,809.443,8.742
LANDIS,51,reserve,2043,824.588,0,824.588,8.906
LANDIS,51,reserve,2044,839.694,0,839.694,9.069
LANDIS,51,reserve,2045,854.767,0,854.767,9.231
LANDIS,51,reserve,2046,869.806,0,869.806,9.394
LANDIS,51,reserve,2047,884.814,0,884.814,9.556
LANDIS,51,reserve,2048,899.789,0,899.789,9.718
LANDIS,51,reserve,2049,914.734,0,914.734,9.879
LANDIS,51,reserve,2050,929.648,0,929.648,10.04
LANDIS,51,reserve,2051,944.533,0,944.533,10.201
LANDIS,51,reserve,2052,959.389,0,959.389,10.361
LANDIS,51,reserve,2053,974.216,0,974.216,10.522
LANDIS,51,reserve,2054,989.016,0,989.016,10.681
LANDIS,51,reserve,2055,1003.732,0,1003.732,10.84
LANDIS,51,reserve,2056,1018.365,0,1018.365,10.998
LANDIS,51,reserve,2057,1032.916,0,1032.916,11.155
LANDIS,51,reserve,2058,1047.387,0,1047.387,11.312
LANDIS,51,reserve,2059,1061.777,0,1061.777,11.467
LANDIS,51,reserve,2060,1076.087,0,1076.087,11.622
LANDIS,51,reserve,2061,1090.319,0,1090.319,11.775
LANDIS,51,reserve,2062,1104.472,0,1104.472,11.928
LANDIS,51,reserve,2063,1118.548,0,1118.548,12.08
LANDIS,51,reserve,2064,1132.547,0,1132.547,12.232
LANDIS,51,reserve,2065,1146.461,0,1146.461,12.382
LANDIS,51,reserve,2066,1160.291,0,1160.291,12.531
LANDIS,51,reserve,2067,1174.036,0,1174.036,12.68
LANDIS,51,reserve,2068,1187.697,0,1187.697,12.827
LANDIS,51,reserve,2069,1201.276,0,1201.276,12.974
LANDIS,51,reserve,2070,1214.772,0,1214.772,13.12
LANDIS,51,reserve,2071,1228.187,0,1228.187,13.264
LANDIS,51,reserve,2072,1241.52,0,1241.52,13.408
LANDIS,51,reserve,2073,1254.773,0,1254.773,13.552
LANDIS,51,reserve,2074,1267.946,0,1267.946,13.694
LANDIS,51,reserve,2075,1281.016,0,1281.016,13.835
LANDIS,51,reserve,2076,1293.983,0,1293.983,13.975
LANDIS,51,reserve,2077,1306.848,0,1306.848,14.114
LANDIS,51,reserve,2078,1319.612,0,1319.612,14.252
LANDIS,51,reserve,2079,1332.274,0,1332.274,14.389
LANDIS,51,reserve,2080,1344.837,0,1344.837,14.524
LANDIS,51,reserve,2081,1357.3,0,1357.3,14.659
LANDIS,51,reserve,2082,1369.663,0,1369.663,14.792
LANDIS,51,reserve,2083,1381.928,0,1381.928,14.925
LANDIS,51,reserve,2084,1394.094,0,1394.094,15.056
LANDIS,51,reserve,2085,1405.931,0,1405.931,15.184
LANDIS,51,reserve,2086,1417.441,0,1417.441,15.308
LANDIS,51,reserve,2087,1428.623,0,1428.623,15.429
LANDIS,51,reserve,2088,1439.478,0,1439.478,15.546
LANDIS,51,reserve,2089,1450.008,0,1450.008,15.66
LANDIS,51,reserve,2090,1460.213,0,1460.213,15.77
LANDIS,51,reserve,2091,1470.093,0,1470.093,15.877
LANDIS,51,reserve,2092,1479.649,0,1479.649,15.98
LANDIS,51,reserve,2093,1488.882,0,1488.882,16.08
LANDIS,51,reserve,2094,1497.793,0,1497.793,16.176
LANDIS,51,reserve,2095,1506.542,0,1506.542,16.271
LANDIS,51,reserve,2096,1515.128,0,1515.128,16.363
LANDIS,51,reserve,2097,1523.552,0,1523.552,16.454
LANDIS,51,reserve,2098,1531.815,0,1531.815,16.544
LANDIS,51,reserve,2099,1539.916,0,1539.916,16.631
LANDIS,51,reserve,2100,1547.856,0,1547.856,16.717
LANDIS,51,BAU,2025,548.81,0,548.81,5.927
LANDIS,51,BAU,2026,563.511,0.214,563.726,6.086
LANDIS,51,BAU,2027,578.25,0.419,578.669,6.245
LANDIS,51,BAU,2028,593.028,0.616,593.644,6.405
LANDIS,51,BAU,2029,607.842,0.808,608.65,6.565
LANDIS,51,BAU,2030,622.696,0.994,623.69,6.725
LANDIS,51,BAU,2031,637.589,1.177,638.767,6.886
LANDIS,51,BAU,2032,652.522,1.358,653.88,7.047
LANDIS,51,BAU,2033,667.495,1.536,669.03,7.209
LANDIS,51,BAU,2034,682.509,1.713,684.222,7.371
LANDIS,51,BAU,2035,697.464,1.888,699.353,7.533
LANDIS,51,BAU,2036,712.36,2.064,714.424,7.693
LANDIS,51,BAU,2037,727.2,2.239,729.439,7.854
LANDIS,51,BAU,2038,741.984,2.414,744.398,8.013
LANDIS,51,BAU,2039,756.713,2.589,759.302,8.172
LANDIS,51,BAU,2040,771.387,2.765,774.152,8.331
LANDIS,51,BAU,2041,786.009,2.941,788.95,8.489
LANDIS,51,BAU,2042,800.58,3.118,803.698,8.646
LANDIS,51,BAU,2043,815.1,3.295,818.395,8.803
LANDIS,51,BAU,2044,829.569,3.473,833.042,8.959
LANDIS,51,BAU,2045,843.994,3.652,847.646,9.115
LANDIS,51,BAU,2046,858.374,3.831,862.205,9.27
LANDIS,51,BAU,2047,872.712,4.012,876.723,9.425
LANDIS,51,BAU,2048,887.005,4.193,891.198,9.58
LANDIS,51,BAU,2049,901.257,4.375,905.632,9.734
LANDIS,51,BAU,2050,915.467,4.558,920.026,9.887
LANDIS,51,BAU,2051,929.637,4.742,934.379,10.04
LANDIS,51,BAU,2052,943.767,4.927,948.694,10.193
LANDIS,51,BAU,2053,957.857,5.113,962.97,10.345
LANDIS,51,BAU,2054,971.909,5.299,977.208,10.497
LANDIS,51,BAU,2055,985.866,5.486,991.352,10.647
LANDIS,51,BAU,2056,999.729,5.675,1005.403,10.797
LANDIS,51,BAU,2057,1013.499,5.864,1019.362,10.946
LANDIS,51,BAU,2058,1027.178,6.053,1033.231,11.094
LANDIS,51,BAU,2059,1040.766,6.244,1047.01,11.24
LANDIS,51,BAU,2060,1054.263,6.435,1060.698,11.386
LANDIS,51,BAU,2061,1067.672,6.626,1074.298,11.531
LANDIS,51,BAU,2062,1080.991,6.819,1087.809,11.675
LANDIS,51,BAU,2063,1094.222,7.012,1101.234,11.818
LANDIS,51,BAU,2064,1107.367,7.205,1114.572,11.96
LANDIS,51,BAU,2065,1120.416,7.399,1127.815,12.1
LANDIS,51,BAU,2066,1133.371,7.594,1140.965,12.24
LANDIS,51,BAU,2067,1146.23,7.789,1154.02,12.379
LANDIS,51,BAU,2068,1158.996,7.985,1166.981,12.517
LANDIS,51,BAU,2069,1171.67,8.181,1179.851,12.654
LANDIS,51,BAU,2070,1184.251,8.377,1192.628,12.79
LANDIS,51,BAU,2071,1196.741,8.574,1205.315,12.925
LANDIS,51,BAU,2072,1209.139,8.771,1217.91,13.059
LANDIS,51,BAU,2073,1221.448,8.969,1230.416,13.192
LANDIS,51,BAU,2074,1233.667,9.167,1242.833,13.324
LANDIS,51,BAU,2075,1245.773,9.365,1255.138,13.454
LANDIS,51,BAU,2076,1257.767,9.563,1267.33,13.584
LANDIS,51,BAU,2077,1269.65,9.761,1279.411,13.712
LANDIS,51,BAU,2078,1281.422,9.96,1291.382,13.839
LANDIS,51,BAU,2079,1293.083,10.159,1303.242,13.965
LANDIS,51,BAU,2080,1304.636,10.358,1314.994,14.09
LANDIS,51,BAU,2081,1316.08,10.557,1326.637,14.214
LANDIS,51,BAU,2082,1327.415,10.756,1338.172,14.336
LANDIS,51,BAU,2083,1338.644,10.956,1349.599,14.457
LANDIS,51,BAU,2084,1349.764,11.155,1360.919,14.577
LANDIS,51,BAU,2085,1360.547,11.354,1371.901,14.694
LANDIS,51,BAU,2086,1370.994,11.553,1382.547,14.807
LANDIS,51,BAU,2087,1381.105,11.752,1392.857,14.916
LANDIS,51,BAU,2088,1390.882,11.951,1402.832,15.022
LANDIS,51,BAU,2089,1400.325,12.149,1412.474,15.124
LANDIS,51,BAU,2090,1409.436,12.346,1421.783,15.222
LANDIS,51,BAU,2091,1418.216,12.543,1430.759,15.317
LANDIS,51,BAU,2092,1426.664,12.74,1439.404,15.408
LANDIS,51,BAU,2093,1434.783,12.935,1447.718,15.496
LANDIS,51,BAU,2094,1442.573,13.13,1455.703,15.58
LANDIS,51,BAU,2095,1450.195,13.324,1463.519,15.662
LANDIS,51,BAU,2096,1457.649,13.517,1471.165,15.743
LANDIS,51,BAU,2097,1464.934,13.709,1478.643,15.821
LANDIS,51,BAU,2098,1472.053,13.9,1485.952,15.898
LANDIS,51,BAU,2099,1479.004,14.09,1493.094,15.973
LANDIS,51,BAU,2100,1485.789,14.279,1500.067,16.047
LANDIS,51,conservation,2025,548.81,0,548.81,5.927
LANDIS,51,conservation,2026,563.78,0.08,563.86,6.089
LANDIS,51,conservation,2027,578.795,0.157,578.951,6.251
LANDIS,51,conservation,2028,593.855,0.23,594.085,6.414
LANDIS,51,conservation,2029,608.96,0.302,609.261,6.577
LANDIS,51,conservation,2030,624.11,0.372,624.482,6.74
LANDIS,51,conservation,2031,639.308,0.44,639.748,6.905
LANDIS,51,conservation,2032,654.553,0.508,655.06,7.069
LANDIS,51,conservation,2033,669.844,0.574,670.418,7.234
LANDIS,51,conservation,2034,685.184,0.641,685.825,7.4
LANDIS,51,conservation,2035,700.473,0.707,701.179,7.565
LANDIS,51,conservation,2036,715.709,0.772,716.482,7.73
LANDIS,51,conservation,2037,730.897,0.838,731.735,7.894
LANDIS,51,conservation,2038,746.036,0.904,746.94,8.057
LANDIS,51,conservation,2039,761.126,0.97,762.096,8.22
LANDIS,51,conservation,2040,776.17,1.036,777.206,8.383
LANDIS,51,conservation,2041,791.168,1.102,792.27,8.545
LANDIS,51,conservation,2042,806.122,1.169,807.291,8.706
LANDIS,51,conservation,2043,821.032,1.235,822.267,8.867
LANDIS,51,conservation,2044,835.899,1.302,837.201,9.028
LANDIS,51,conservation,2045,850.728,1.37,852.098,9.188
LANDIS,51,conservation,2046,865.519,1.438,866.956,9.348
LANDIS,51,conservation,2047,880.274,1.506,881.78,9.507
LANDIS,51,conservation,2048,894.993,1.574,896.567,9.666
LANDIS,51,conservation,2049,909.677,1.643,911.32,9.825
LANDIS,51,conservation,2050,924.325,1.712,926.037,9.983
LANDIS,51,conservation,2051,938.941,1.781,940.722,10.141
LANDIS,51,conservation,2052,953.523,1.851,955.374,10.298
LANDIS,51,conservation,2053,968.072,1.922,969.994,10.455
LANDIS,51,conservation,2054,982.59,1.992,984.582,10.612
LANDIS,51,conservation,2055,997.019,2.063,999.082,10.768
LANDIS,51,conservation,2056,1011.362,2.134,1013.496,10.923
LANDIS,51,conservation,2057,1025.618,2.206,1027.823,11.077
LANDIS,51,conservation,2058,1039.79,2.278,1042.067,11.23
LANDIS,51,conservation,2059,1053.876,2.35,1056.226,11.382
LANDIS,51,conservation,2060,1067.879,2.422,1070.301,11.533
LANDIS,51,conservation,2061,1081.8,2.495,1084.295,11.683
LANDIS,51,conservation,2062,1095.637,2.568,1098.205,11.833
LANDIS,51,conservation,2063,1109.394,2.641,1112.035,11.981
LANDIS,51,conservation,2064,1123.069,2.715,1125.784,12.129
LANDIS,51,conservation,2065,1136.656,2.789,1139.444,12.276
LANDIS,51,conservation,2066,1150.154,2.863,1153.017,12.422
LANDIS,51,conservation,2067,1163.564,2.937,1166.501,12.566
LANDIS,51,conservation,2068,1176.886,3.011,1179.897,12.71
LANDIS,51,conservation,2069,1190.121,3.086,1193.207,12.853
LANDIS,51,conservation,2070,1203.27,3.161,1206.431,12.995
LANDIS,51,conservation,2071,1216.334,3.236,1219.57,13.136
LANDIS,51,conservation,2072,1229.313,3.311,1232.624,13.277
LANDIS,51,conservation,2073,1242.207,3.386,1245.594,13.416
LANDIS,51,conservation,2074,1255.018,3.462,1258.48,13.554
LANDIS,51,conservation,2075,1267.722,3.537,1271.26,13.691
LANDIS,51,conservation,2076,1280.319,3.613,1283.933,13.827
LANDIS,51,conservation,2077,1292.811,3.689,1296.5,13.962
LANDIS,51,conservation,2078,1305.198,3.765,1308.963,14.096
LANDIS,51,conservation,2079,1317.48,3.841,1321.321,14.229
LANDIS,51,conservation,2080,1329.658,3.917,1333.576,14.36
LANDIS,51,conservation,2081,1341.734,3.993,1345.727,14.491
LANDIS,51,conservation,2082,1353.705,4.07,1357.775,14.62
LANDIS,51,conservation,2083,1365.576,4.146,1369.722,14.748
LANDIS,51,conservation,2084,1377.343,4.222,1381.566,14.875
LANDIS,51,conservation,2085,1388.779,4.299,1393.078,14.999
LANDIS,51,conservation,2086,1399.884,4.375,1404.259,15.119
LANDIS,51,conservation,2087,1410.658,4.452,1415.109,15.235
LANDIS,51,conservation,2088,1421.101,4.528,1425.629,15.348
LANDIS,51,conservation,2089,1431.217,4.604,1435.821,15.457
LANDIS,51,conservation,2090,1441.005,4.68,1445.684,15.563
LANDIS,51,conservation,2091,1450.464,4.756,1455.22,15.665
LANDIS,51,conservation,2092,1459.597,4.831,1464.429,15.764
LANDIS,51,conservation,2093,1468.405,4.907,1473.311,15.859
LANDIS,51,conservation,2094,1476.888,4.982,1481.869,15.95
LANDIS,51,conservation,2095,1485.206,5.056,1490.262,16.04
LANDIS,51,conservation,2096,1493.359,5.131,1498.49,16.128
LANDIS,51,conservation,2097,1501.347,5.205,1506.552,16.215
LANDIS,51,conservation,2098,1509.173,5.279,1514.451,16.299
LANDIS,51,conservation,2099,1516.834,5.352,1522.186,16.382
LANDIS,51,conservation,2100,1524.331,5.425,1529.756,16.463
LANDIS,51,intensive,2025,548.81,0,548.81,5.927
LANDIS,51,intensive,2026,562.932,0.504,563.436,6.08
LANDIS,51,intensive,2027,577.078,0.985,578.063,6.232
LANDIS,51,intensive,2028,591.247,1.448,592.695,6.385
LANDIS,51,intensive,2029,605.44,1.896,607.336,6.539
LANDIS,51,intensive,2030,619.656,2.332,621.989,6.692
LANDIS,51,intensive,2031,633.899,2.76,636.659,6.846
LANDIS,51,intensive,2032,648.166,3.181,651.346,7
LANDIS,51,intensive,2033,662.458,3.596,666.054,7.155
LANDIS,51,intensive,2034,676.777,4.008,680.785,7.309
LANDIS,51,intensive,2035,691.023,4.417,695.44,7.463
LANDIS,51,intensive,2036,705.195,4.825,710.02,7.616
LANDIS,51,intensive,2037,719.296,5.231,724.528,7.768
LANDIS,51,intensive,2038,733.328,5.637,738.965,7.92
LANDIS,51,intensive,2039,747.289,6.043,753.333,8.071
LANDIS,51,intensive,2040,761.183,6.45,767.633,8.221
LANDIS,51,intensive,2041,775.01,6.857,781.867,8.37
LANDIS,51,intensive,2042,788.772,7.265,796.037,8.519
LANDIS,51,intensive,2043,802.469,7.674,810.143,8.667
LANDIS,51,intensive,2044,816.101,8.085,824.186,8.814
LANDIS,51,intensive,2045,829.676,8.497,838.173,8.96
LANDIS,51,intensive,2046,843.192,8.91,852.102,9.106
LANDIS,51,intensive,2047,856.652,9.325,865.977,9.252
LANDIS,51,intensive,2048,870.054,9.741,879.795,9.397
LANDIS,51,intensive,2049,883.401,10.159,893.561,9.541
LANDIS,51,intensive,2050,896.693,10.579,907.272,9.684
LANDIS,51,intensive,2051,909.932,11,920.932,9.827
LANDIS,51,intensive,2052,923.117,11.423,934.541,9.97
LANDIS,51,intensive,2053,936.25,11.848,948.097,10.111
LANDIS,51,intensive,2054,949.331,12.274,961.604,10.253
LANDIS,51,intensive,2055,962.304,12.701,975.005,10.393
LANDIS,51,intensive,2056,975.17,13.13,988.3,10.532
LANDIS,51,intensive,2057,987.931,13.56,1001.491,10.67
LANDIS,51,intensive,2058,1000.588,13.992,1014.58,10.806
LANDIS,51,intensive,2059,1013.141,14.425,1027.566,10.942
LANDIS,51,intensive,2060,1025.59,14.859,1040.45,11.076
LANDIS,51,intensive,2061,1037.939,15.295,1053.234,11.21
LANDIS,51,intensive,2062,1050.187,15.731,1065.918,11.342
