PLOT,FIA_PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha,BIOM_2025_Mgha
6763,20433,54920605010661,2000,46.213889,-85.542075,97,2,58.613,,,,,69.066,,,,,,,,,,,,,,,,,,,,
6764,20433,54965405010661,2000,46.602219,-87.623074,103,2,175.165,,,,,185.382,,,,,,,,,,,,,,,,,,,,
6765,20433,54651510010661,2001,46.717108,-88.190694,13,2,,122.483,,,,,95.341,,,,,,,,,,,,,,,,,,,
6766,20433,55106760010661,2002,46.972145,-88.683938,61,2,,,186.098,,,,,187.019,,,,,,,,,,,,,,,,,,
6767,20434,54747858010661,2000,46.384453,-88.125096,71,2,101.456,,,,,97.284,,,,,,,,,,,,,,,,,,,,
6768,20434,55107268010661,2002,46.897855,-88.767995,61,2,,,143.845,,,,,148.747,,,,,,,,,,,,,,,,,,
6769,20436,55880373010661,2003,46.676299,-89.027684,131,2,,,,86.808,,,,,,,,,,90.74,,,,,,,,,,,,
6770,20436,102513732010661,2007,46.428989,-88.746585,61,2,,,,,,,,49.361,,,,,,,,,,,,56.296,,,,,,
6771,20436,54570504010661,2000,46.855186,-88.125809,13,2,39.787,,,,,46.261,,,,,,,,,,,,,,,,,,,,
6772,20436,54963448010661,2000,46.617942,-87.805819,103,2,67.585,,,,,74.233,,,,,,,,,,,,,,,,,,,,
6773,20436,54769625010661,2001,45.889316,-86.812454,41,2,,100.599,,,,,98.897,,,,,,,,,,,,,,,,,,,
6774,20436,55185033010661,2002,46.067884,-88.409823,71,2,,,103.036,,,,,104.645,,,,,,,,,,,,,,,,,,
6775,20437,54770037010661,2001,45.747112,-86.534425,41,2,,135.554,,,,,139.531,,,,,,,,,,,,,,,,,,,
6776,20437,55505531010661,2002,45.5127,-87.465012,109,2,,,96.524,,,,,91.748,,,,,,,,,,,,,,,,,,
6777,20438,54570620010661,2000,46.606068,-88.59148,13,2,25.439,,,,,25.491,,,,,,,,,,,,,,,,,,,,
6778,20438,54922651010661,2000,46.111399,-85.505211,97,2,47.911,,,,,53.952,,,,,,,,,,,,,,,,,,,,
6779,20438,55198775010661,2001,46.864821,-87.897953,103,2,,295.004,,,,,297.319,,,,,,,,,,,,,,,,,,,
6780,20438,54860750010661,2002,46.251755,-84.846689,33,2,,,81.447,,,,,,,,,,,,,,,,44.4,,,,,,,
6781,20439,54570678010661,2000,46.747908,-88.24694,13,2,150.666,,,,,177.043,,,,,,,,,,,,,,,,,,,,
6782,20440,170072565020004,2015,46.326152,-84.933607,33,2,,,,,,,,,,,,,,,,32.878,,,,,,,50.903,,,
6783,20441,234192918020004,2015,46.221795,-86.309008,153,2,,,,,,,,,,,,,,,,21.925,,,,,,,28.79,,,
6784,20441,55080605010661,2000,45.320087,-87.503942,109,2,71.836,,,,,76.788,,,,,,,,,,,,,,,,,,,,
6785,20441,54659450010661,2001,46.797161,-88.077823,13,2,,152.116,,,,,119.797,,,,,,,,,,,,,,,,,,,
6786,20441,54772010010661,2001,45.569717,-87.305436,41,2,,71.39,,,,,74.491,,,,,,,,,,,,,,,,,,,
6787,20442,102510138010661,2007,46.793694,-89.3929,131,2,,,,,,,,5.584,,,,,15.94,,,,,,,,,,,,,
6788,20442,300163526489998,2016,46.528723,-85.640775,95,2,,,,,,,,,,,,,,,,,6.068,,,,,,,8.935,,
6789,20443,55070287010661,2000,45.548384,-87.419592,109,2,59.847,,,,,60.525,,,,,,,,,,,,,,,,,,,,
6790,20443,54659768010661,2001,46.639619,-88.153381,13,2,,152.346,,,,,160.221,,,,,,,,,,,,,,,,,,,
6791,20443,55209258010661,2001,46.620788,-87.986915,103,2,,113.892,,,,,126.467,,,,,,,,,,,,,,,,,,,
6792,20444,89832367010661,2004,46.30659,-86.706592,3,2,,,,,1.295,,,,,,,,,,18.007,,,,,,,,,,,
6793,20444,54659975010661,2001,46.424914,-88.262672,13,2,,182.115,,,,,96.233,,,,,,,,,,,,,,,,,,,
6794,20444,54848847010661,2001,46.611663,-90.266859,53,2,,159.584,,,,,161.089,,,,,,,,,,,,,,,,,,,
6795,20445,55303227010661,2003,46.686054,-88.786104,61,2,,,,94.969,,,,,,,,,,,,,,,,,140.188,,,,,
6796,20445,55261521010661,2000,46.486059,-89.165923,131,2,102.682,,,,,109.291,,,,,,,,,,,,,,,,,,,,
6797,20445,54758874010661,2000,46.07207,-88.469506,71,2,212.839,,,,,233.198,,,,,,,,,,,,,,,,,,,,
6798,20445,55160300010661,2001,46.066342,-85.727355,97,2,,109.42,,,,,115.995,,,,,,,,,,,,,,,,,,,
6799,20445,54949085010661,2002,46.009876,-86.825861,41,2,,,258.306,,,,,263.863,,,,,,,,,,,,,,,,,,
6800,20445,55045276010661,2002,46.593157,-90.250313,53,2,,,30.154,,,,,63.09,,,,,,,,,,,,,,,,,,
6801,20446,54660350010661,2001,46.7664,-88.195392,13,2,,128.665,,,,,142.12,,,,,,,,,,,,,,,,,,,
6802,20446,54849388010661,2001,46.48453,-89.651917,53,2,,136.708,,,,,141.826,,,,,,,,,,,,,,,,,,,
6803,20446,55161339010661,2001,46.013085,-85.762051,97,2,,3.334,,,,,15.651,,,,,,,,,,,,,,,,,,,
6804,20446,55441519010661,2002,46.624676,-87.777465,103,2,,,29.641,,,,,52.743,,,,,,,,,,,,,,,,,,
6805,20447,54660524010661,2001,46.615543,-88.26914,13,2,,135.357,,,,,133.073,,,,,,,,,,,,,,,,,,,
6806,20447,55203668010661,2001,46.744485,-87.742219,103,2,,120.322,,,,,134.293,,,,,,,,,,,,,,,,,,,
6807,20447,54739514010661,2002,46.44348,-86.889153,3,2,,,212.043,,,,,205.317,,,,,,,,,,,,,,,,,,
6808,20448,55362132010661,2003,46.409159,-88.457325,71,2,,,,109.892,,,,,125.482,,,,,,,,,,,,,,,,,
6809,20448,54660694010661,2001,46.613677,-88.456036,13,2,,112.095,,,,,126.988,,,,,,,,,,,,,,,,,,,
6810,20449,54951234010661,2002,45.865628,-86.855661,41,2,,,93.79,,,,,105.562,,,,,,,,,,,,,,,,,,
6811,20450,55347180010661,2003,46.266091,-88.156041,71,2,,,,137.894,,,,,145.99,,,,,,,,,,,,,,,,,
6812,20450,54660981010661,2001,46.529329,-88.500252,13,2,,116.028,,,,,136.314,,,,,,,,,,,,,,,,,,,
6813,20451,15723270020004,2013,46.659854,-88.941003,61,2,,,,,,,,,,,,,,23.859,,,,,,30.657,,,,,,
6814,20451,54951853010661,2002,45.766479,-86.555578,41,2,,,80.341,,,,,93.541,,,,,,,,,,,,,,,,,,
6815,20451,54871664010661,2002,46.022375,-84.043629,33,2,,,91.902,,,,,91.495,,,,,,,,,,,,,,,,,,
6816,20452,54888039010661,2000,46.279744,-85.267272,95,2,146.549,,,,,160.254,,,,,,,,,,,,,,,,,,,,
6817,20452,55619298010661,2001,45.974657,-86.374494,153,2,,141.269,,,,,173.656,,,,,,,,,,,,,,,,,,,
6818,20452,54791021010661,2002,46.813096,-88.228441,13,2,,,214.786,,,,,154.757,,,,,,,,,,,,,,,,,,
6819,20453,54550662010661,2000,46.47896,-87.052645,3,2,100.34,,,,,117.589,,,,,,,,,,,,,,,,,,,,
6820,20454,55092462010661,2001,46.662637,-85.381131,95,2,,56.021,,,,,64.522,,,,,,,,,,,,,,,,,,,
6821,20454,60125263010661,2002,46.355318,-86.283277,153,2,,,26.61,,,,,28.65,,,,,,,,,,,,,,,,,,
6822,20454,55489603010661,2002,45.984126,-87.516736,109,2,,,57.421,,,,,53.254,,,,,,,,,,,,,,,,,,
6823,20455,54792160010661,2002,46.692929,-88.118602,13,2,,,15.704,,,,,17.436,,,,,,,,,,,,,,,,,,
6824,20455,55517181010661,2002,45.448514,-87.445303,109,2,,,43.569,,,,,47.636,,,,,,,,,,,,,,,,,,
6825,20456,54877883010661,2002,46.7427,-85.070244,33,2,,,96.367,,,,,,,,,,,,,,,,,42.647,,,,,,
6826,20456,54551117010661,2000,46.414168,-86.505324,3,2,162.112,,,,,184.26,,,,,,,,,,,,,,,,,,,,
6827,20457,54626068010661,2001,46.428522,-86.39585,3,2,,276.05,,,,,279.78,,,,,,,,,,,,,,,,,,,
6828,20457,54792352010661,2002,46.651589,-88.406737,13,2,,,174.827,,,,,163.63,,,,,,,,,,,,,,,,,,
6829,20458,54864079010661,2000,46.575838,-85.796373,95,2,92.66,,,,,94.55,,,,,,,,,,,,,,,,,,,,
6830,20458,54995784010661,2000,46.134864,-87.279116,103,2,139.945,,,,,139.519,,,,,,,,,,,,,,,,,,,,
6831,20458,54792784010661,2002,46.651697,-88.576532,13,2,,,24.199,,,,,34.125,,,,,,,,,,,,,,,,,,
6832,20458,55364970010661,2002,46.201076,-85.458816,97,2,,,25.903,,,,,41.073,,,,,,,,,,,,,,,,,,
6833,20458,55661108010661,2002,46.705432,-89.007457,131,2,,,198.634,,,,,194.427,,,,,,,,,,,,,,,,,,
6834,20459,54739909010661,2002,46.603999,-86.079277,3,2,,,188.581,,,,,212.427,,,,,,,,,,,,,,,,,,
6835,20459,55365150010661,2002,46.039838,-84.283361,97,2,,,98.463,,,,,98.898,,,,,,,,,,,,,,,,,,
6836,20460,54793005010661,2002,46.441403,-88.145051,13,2,,,150.855,,,,,169.846,,,,,,,,,,,,,,,,,,
6837,20461,55273724010661,2000,46.824249,-89.046941,131,2,67.878,,,,,67.972,,,,,,,,,,,,,,,,,,,,
6838,20461,55286507010661,2001,45.77799,-87.651486,109,2,,147.749,,,,,159.014,,,,,,,,,,,,,,,,,,,
6839,20461,55366704010661,2002,46.173121,-85.652395,97,2,,,152.38,,,,,141.954,,,,,,,,,,,,,,,,,,
6840,20461,55451646010661,2002,46.130203,-87.447665,103,2,,,90.973,,,,,99.517,,,,,,,,,,,,,,,,,,
6841,20462,55526227010661,2003,46.301859,-85.822248,95,2,,,,81.531,,,,,,,,,,80.601,,,,,,,,,,,,
6842,20463,55274513010661,2000,46.644265,-89.099913,131,2,97.49,,,,,104.399,,,,,,,,,,,,,,,,,,,,
6843,20463,55513762010661,2002,45.202433,-87.694114,109,2,,,52.391,,,,,58.837,,,,,,,,,,,,,,,,,,
6844,20464,54764301010661,2000,46.136801,-88.409257,71,2,26.144,,,,,35.514,,,,,,,,,,,,,,,,,,,,
6845,20464,55289009010661,2001,45.69722,-87.620436,109,2,,23.002,,,,,27.99,,,,,,,,,,,,,,,,,,,
6846,20464,55368185010661,2002,46.025025,-85.018884,97,2,,,170.609,,,,,171.38,,,,,,,,,,,,,,,,,,
6847,20465,55275287010661,2000,46.633389,-89.618922,131,2,155.617,,,,,167.111,,,,,,,,,,,,,,,,,,,,
6848,20465,54764546010661,2000,46.047265,-88.648638,71,2,192.096,,,,,188.95,,,,,,,,,,,,,,,,,,,,
6849,20466,54764784010661,2000,46.327547,-88.809099,71,2,14.12,,,,,20.826,,,,,,,,,,,,,,,,,,,,
6850,20466,54957420010661,2002,45.756327,-86.828973,41,2,,,185.621,,,,,195.528,,,,,,,,,,,,,,,,,,
6851,20467,54890069010661,2000,46.437883,-85.394999,95,2,14.399,,,,,15.164,,,,,,,,,,,,,,,,,,,,
6852,20467,55276687010661,2000,46.554036,-89.501218,131,2,18.211,,,,,14.307,,,,,,,,,,,,,,,,,,,,
6853,20468,55123989010661,2003,46.102035,-86.888846,41,2,,,,194.527,,,,,,,,,,258.029,,,,,,,,,,,,
6854,20468,54890243010661,2000,46.353242,-85.623672,95,2,12.775,,,,,14.648,,,,,,,,,,,,,,,,,,,,
6855,20468,55416194010661,2000,45.964132,-85.952289,153,2,69.375,,,,,73.18,,,,,,,,,,,,,,,,,,,,
6856,20468,55370000010661,2002,46.085771,-85.068839,97,2,,,129.574,,,,,122.687,,,,,,,,,,,,,,,,,,
6857,20469,55075292010661,2000,45.434824,-87.59947,109,2,123.334,,,,,143.788,,,,,,,,,,,,,,,,,,,,
6858,20469,55277630010661,2000,46.445399,-88.999411,131,2,100.844,,,,,101.364,,,,,,,,,,,,,,,,,,,,
6859,20469,54765607010661,2000,46.132751,-88.197344,71,2,55.929,,,,,67.254,,,,,,,,,,,,,,,,,,,,
6860,20470,55125440010661,2003,46.024848,-86.763619,41,2,,,,128.73,,,,,,,,,,,,,,,,,141.278,,,,,
6861,20470,54890441010661,2000,46.422851,-85.691202,95,2,172.731,,,,,181.178,,,,,,,,,,,,,,,,,,,,
6862,20471,54891041010661,2000,46.345702,-85.772275,95,2,6.705,,,,,7.275,,,,,,,,,,,,,,,,,,,,
6863,20471,54765900010661,2000,46.102323,-88.548342,71,2,238.836,,,,,176.613,,,,,,,,,,,,,,,,,,,,
6864,20472,54891259010661,2000,46.576501,-85.465889,95,2,5.46,,,,,6.407,,,,,,,,,,,,,,,,,,,,
6865,20472,55278884010661,2000,46.9574,-89.087067,131,2,174.632,,,,,175.264,,,,,,,,,,,,,,,,,,,,
6866,20473,54717405010661,2000,46.905326,-88.5714,61,2,186.543,,,,,143.17,,,,,,,,,,,,,,,,,,,,
6867,20473,55279454010661,2000,46.771874,-89.671405,131,2,431.54,,,,,483.744,,,,,,,,,,,,,,,,,,,,
6868,20473,55124575010661,2001,46.606627,-85.285507,95,2,,66.01,,,,,73.496,,,,,,,,,,,,,,,,,,,
6869,20474,54766979010661,2000,46.227224,-88.139256,71,2,70.516,,,,,80.159,,,,,,,,,,,,,,,,,,,,
6870,20474,55125339010661,2001,46.601369,-85.665936,95,2,,159.066,,,,,141.626,,,,,,,,,,,,,,,,,,,
6871,20475,55398828010661,2000,46.426701,-86.105864,153,2,49.407,,,,,48.184,,,,,,,,,,,,,,,,,,,,
6872,20475,55126096010661,2001,46.607415,-85.844009,95,2,,155.325,,,,,167.743,,,,,,,,,,,,,,,,,,,
6873,20476,54598480010661,2000,46.03037,-84.172132,33,2,87.692,,,,,106.692,,,,,,,,,,,,,,,,,,,,
6874,20476,54961352010661,2001,46.317531,-88.129858,71,2,,12.182,,,,,7.984,,,,,,,,,,,,,,,,,,,
6875,20477,55127021010661,2001,46.312749,-85.777381,95,2,,29.8,,,,,42.089,,,,,,,,,,,,,,,,,,,
6876,20477,55111854010661,2002,47.027058,-88.594198,61,2,,,16.281,,,,,24.0,,,,,,,,,,,,,,,,,,
6877,20479,55129865010661,2003,46.031968,-86.669888,41,2,,,,234.879,,,,,,,,,,,,,,,,,240.25,,,,,
6878,20479,54962794010661,2001,46.181991,-88.568367,71,2,,152.16,,,,,170.151,,,,,,,,,,,,,,,,,,,
6879,20479,55128206010661,2001,46.455568,-85.679244,95,2,,53.186,,,,,35.673,,,,,,,,,,,,,,,,,,,
6880,20479,55300069010661,2001,45.404685,-87.786896,109,2,,100.156,,,,,106.54,,,,,,,,,,,,,,,,,,,
6881,20479,60125774010661,2002,46.40717,-86.050617,153,2,,,16.425,,,,,17.59,,,,,,,,,,,,,,,,,,
6882,20480,54963159010661,2001,46.151174,-88.740529,71,2,,12.514,,,,,10.11,,,,,,,,,,,,,,,,,,,
6883,20480,55338345010661,2002,46.492483,-85.657817,95,2,,,105.923,,,,,82.229,,,,,,,,,,,,,,,,,,
6884,20482,54963366010661,2001,46.378573,-88.588152,71,2,,26.537,,,,,37.747,,,,,,,,,,,,,,,,,,,
6885,20482,55433408010661,2001,46.934719,-89.13261,131,2,,114.966,,,,,134.203,,,,,,,,,,,,,,,,,,,
6886,20482,55424313010661,2002,46.413969,-87.176216,103,2,,,243.576,,,,,156.892,,,,,,,,,,,,,,,,,,
6887,20482,60133527010661,2002,46.035062,-86.095541,153,2,,,50.231,,,,,58.499,,,,,,,,,,,,,,,,,,
6888,20483,15723217020004,2013,45.952735,-86.879931,41,2,,,,,,,,,,,,,,51.733,,,,,,,90.975,,,,,
6889,20483,89639481010661,2004,46.330831,-85.049103,33,2,,,,,173.749,,,,,,,,,,,,,,,,,,178.137,,,
6890,20483,15723232020004,2013,46.133705,-84.669697,97,2,,,,,,,,,,,,,,60.118,,,,,,,91.588,,,,,
6891,20483,54570818010661,2000,46.911425,-88.09366,13,2,131.701,,,,,143.549,,,,,,,,,,,,,,,,,,,,
6892,20483,54963723010661,2001,46.313101,-88.21606,71,2,,22.42,,,,,41.2,,,,,,,,,,,,,,,,,,,
6893,20483,55434110010661,2001,46.809836,-89.728387,131,2,,189.171,,,,,183.484,,,,,,,,,,,,,,,,,,,
6894,20484,15723216020004,2013,46.011648,-86.866008,41,2,,,,,,,,,,,,,,244.385,,,,,,259.557,,,,,,
6895,20484,54570952010661,2000,46.919244,-88.467097,13,2,146.68,,,,,158.371,,,,,,,,,,,,,,,,,,,,
6896,20485,54964620010661,2001,46.222706,-88.458845,71,2,,34.917,,,,,45.114,,,,,,,,,,,,,,,,,,,
6897,20485,55435218010661,2001,46.747938,-89.724126,131,2,,160.322,,,,,182.64,,,,,,,,,,,,,,,,,,,
6898,20486,54965060010661,2001,46.176477,-88.131971,71,2,,78.443,,,,,89.174,,,,,,,,,,,,,,,,,,,
6899,20486,55496058010661,2002,45.726462,-87.581343,109,2,,,125.375,,,,,144.619,,,,,,,,,,,,,,,,,,
6900,20487,54571236010661,2000,46.493468,-88.55323,13,2,124.913,,,,,109.459,,,,,,,,,,,,,,,,,,,,
6901,20487,54695847010661,2001,46.687995,-85.159564,33,2,,86.436,,,,,87.605,,,,,,,,,,,,,,,,,,,
6902,20488,55436719010661,2001,46.855892,-88.993027,131,2,,198.627,,,,,161.204,,,,,,,,,,,,,,,,,,,
6903,20489,54965902010661,2001,46.140023,-88.469466,71,2,,72.395,,,,,82.781,,,,,,,,,,,,,,,,,,,
6904,20490,55437872010661,2001,46.356786,-89.182899,131,2,,211.342,,,,,141.1,,,,,,,,,,,,,,,,,,,
6905,20490,55194765010661,2002,46.341095,-88.435184,71,2,,,52.288,,,,,49.4,,,,,,,,,,,,,,,,,,
6906,20490,55451508010661,2002,46.121265,-87.560974,103,2,,,8.471,,,,,11.762,,,,,,,,,,,,,,,,,,
6907,20492,55129385010661,2001,46.541503,-85.796787,95,2,,119.98,,,,,140.299,,,,,,,,,,,,,,,,,,,
6908,20493,54985551010661,2000,46.305355,-87.571889,103,2,47.811,,,,,52.432,,,,,,,,,,,,,,,,,,,,
6909,20493,55130080010661,2001,46.371896,-85.76238,95,2,,64.854,,,,,68.337,,,,,,,,,,,,,,,,,,,
6910,20493,55440069010661,2001,46.792732,-89.85111,131,2,,87.379,,,,,75.02,,,,,,,,,,,,,,,,,,,
6911,20493,54864652010661,2002,46.283712,-84.179925,33,2,,,160.194,,,,,151.562,,,,,,,,,,,,,,,,,,
6912,20493,55196458010661,2002,46.128222,-88.338576,71,2,,,120.73,,,,,121.229,,,,,,,,,,,,,,,,,,
6913,20493,60137575010661,2002,45.866728,-86.442036,153,2,,,85.506,,,,,85.409,,,,,,,,,,,,,,,,,,
6914,20494,55197640010661,2002,45.964394,-88.241249,71,2,,,22.509,,,,,26.157,,,,,,,,,,,,,,,,,,
6915,20494,55338801010661,2002,46.493193,-85.345559,95,2,,,122.521,,,,,126.574,,,,,,,,,,,,,,,,,,
6916,20495,55307434010661,2001,45.945175,-87.526786,109,2,,21.75,,,,,19.102,,,,,,,,,,,,,,,,,,,
6917,20495,55198101010661,2002,45.977289,-88.419955,71,2,,,44.944,,,,,67.373,,,,,,,,,,,,,,,,,,
6918,20496,55407689010661,2000,46.094031,-86.307086,153,2,75.151,,,,,92.015,,,,,,,,,,,,,,,,,,,,
6919,20496,55339922010661,2002,46.40056,-85.550891,95,2,,,33.186,,,,,33.774,,,,,,,,,,,,,,,,,,
6920,20497,55442707010661,2001,46.657886,-89.713435,131,2,,150.552,,,,,165.956,,,,,,,,,,,,,,,,,,,
6921,20498,55200034010661,2002,46.171149,-88.454988,71,2,,,59.278,,,,,68.328,,,,,,,,,,,,,,,,,,
6922,20499,55245547010661,2001,46.050673,-87.566527,103,2,,117.322,,,,,106.207,,,,,,,,,,,,,,,,,,,
6923,20501,62190708010661,2000,46.409193,-86.326689,153,2,133.409,,,,,136.381,,,,,,,,,,,,,,,,,,,,
6924,20502,55202095010661,2002,46.00101,-88.18439,71,2,,,92.406,,,,,111.721,,,,,,,,,,,,,,,,,,
6925,20503,89744801010661,2004,46.033333,-84.76462,97,2,,,,,119.162,,,,,,,,,,,,,,,,,,62.213,,,
6926,20503,55678327010661,2002,46.939519,-89.093182,131,2,,,143.381,,,,,174.321,,,,,,,,,,,,,,,,,,
6927,20504,55298923010661,2001,45.510645,-87.39869,109,2,,80.765,,,,,104.134,,,,,,,,,,,,,,,,,,,
6928,20504,55678976010661,2002,46.763061,-89.857015,131,2,,,277.124,,,,,268.744,,,,,,,,,,,,,,,,,,
6929,20504,55407944010661,2002,46.660374,-87.909804,103,2,,,51.08,,,,,61.753,,,,,,,,,,,,,,,,,,
6930,20505,62192103010661,2000,46.028742,-86.154578,153,2,145.488,,,,,136.176,,,,,,,,,,,,,,,,,,,,
6931,20506,55058826010661,2000,45.685356,-87.491552,109,2,78.884,,,,,97.73,,,,,,,,,,,,,,,,,,,,
6932,20506,54772645010661,2001,46.138369,-87.154697,41,2,,42.205,,,,,49.116,,,,,,,,,,,,,,,,,,,
6933,20506,55203852010661,2002,46.114474,-88.456412,71,2,,,17.161,,,,,26.909,,,,,,,,,,,,,,,,,,
6934,20507,54772878010661,2001,46.040513,-87.104187,41,2,,127.922,,,,,114.251,,,,,,,,,,,,,,,,,,,
6935,20507,55680457010661,2002,46.797311,-89.336736,131,2,,,7.199,,,,,22.879,,,,,,,,,,,,,,,,,,
6936,20508,55366165010661,2003,46.300952,-88.765092,71,2,,,,187.277,,,,,,,,,,89.89,,,,,,,,,,,,
6937,20508,54773522010661,2001,45.821679,-86.875336,41,2,,75.048,,,,,80.035,,,,,,,,,,,,,,,,,,,
6938,20509,55095982010661,2000,45.636262,-87.387837,109,2,98.977,,,,,103.493,,,,,,,,,,,,,,,,,,,,
6939,20509,62195418010661,2000,46.031557,-85.94462,153,2,192.005,,,,,206.748,,,,,,,,,,,,,,,,,,,,
6940,20509,54774188010661,2001,46.138328,-86.740665,41,2,,94.869,,,,,90.251,,,,,,,,,,,,,,,,,,,
6941,20510,55096852010661,2000,45.553445,-87.457162,109,2,89.92,,,,,101.44,,,,,,,,,,,,,,,,,,,,
6942,20510,62196831010661,2000,45.977171,-86.196986,153,2,83.052,,,,,96.86,,,,,,,,,,,,,,,,,,,,
6943,20510,54958014010661,2002,45.84701,-86.5248,41,2,,,88.703,,,,,101.543,,,,,,,,,,,,,,,,,,
6944,20511,55097785010661,2000,45.458127,-87.808357,109,2,62.485,,,,,79.42,,,,,,,,,,,,,,,,,,,,
6945,20511,55682263010661,2002,46.837544,-89.227353,131,2,,,49.625,,,,,70.588,,,,,,,,,,,,,,,,,,
6946,20512,55421634010661,2002,46.384441,-87.77731,103,2,,,41.12,,,,,,,,,,1.119,,,,,,,,,,,,,
6947,20512,55098215010661,2000,45.320783,-87.550173,109,2,120.244,,,,,138.933,,,,,,,,,,,,,,,,,,,,
6948,20512,62198494010661,2000,46.329935,-86.100604,153,2,42.888,,,,,42.14,,,,,,,,,,,,,,,,,,,,
6949,20512,55682881010661,2002,46.777607,-89.068023,131,2,,,188.141,,,,,187.224,,,,,,,,,,,,,,,,,,
6950,20514,55099144010661,2000,45.36012,-87.446027,109,2,65.221,,,,,65.78,,,,,,,,,,,,,,,,,,,,
6951,20514,54925357010661,2000,45.965873,-84.570658,97,2,103.409,,,,,105.21,,,,,,,,,,,,,,,,,,,,
6952,20514,55684271010661,2002,46.694665,-89.488372,131,2,,,103.867,,,,,115.846,,,,,,,,,,,,,,,,,,
6953,20515,55099576010661,2000,45.375762,-87.773623,109,2,62.223,,,,,79.965,,,,,,,,,,,,,,,,,,,,
6954,20515,54925748010661,2000,45.978428,-85.653769,97,2,175.944,,,,,169.375,,,,,,,,,,,,,,,,,,,,
6955,20516,55369519010661,2003,46.067196,-88.893249,71,2,,,,198.134,,,,,,,,,,216.918,,,,,,,,,,,,
6956,20516,55312117010661,2001,45.895466,-87.617749,109,2,,27.135,,,,,28.34,,,,,,,,,,,,,,,,,,,
6957,20517,62199367010661,2000,46.011165,-86.075702,153,2,18.693,,,,,33.689,,,,,,,,,,,,,,,,,,,,
6958,20518,55312778010661,2001,45.654171,-87.701725,109,2,,49.5,,,,,41.547,,,,,,,,,,,,,,,,,,,
6959,20519,62202093010661,2000,45.953443,-86.317665,153,2,157.843,,,,,150.951,,,,,,,,,,,,,,,,,,,,
6960,20519,55313131010661,2001,45.569189,-87.40277,109,2,,140.055,,,,,51.175,,,,,,,,,,,,,,,,,,,
6961,20519,55686537010661,2002,46.871542,-89.049058,131,2,,,170.415,,,,,196.363,,,,,,,,,,,,,,,,,,
6962,20519,55407756010661,2002,46.603738,-87.997549,103,2,,,43.774,,,,,48.513,,,,,,,,,,,,,,,,,,
6963,20520,55314002010661,2001,45.256664,-87.533373,109,2,,25.35,,,,,41.874,,,,,,,,,,,,,,,,,,,
6964,20520,55620309010661,2001,46.388562,-86.107772,153,2,,26.404,,,,,25.593,,,,,,,,,,,,,,,,,,,
6965,20521,55314503010661,2001,45.861295,-87.537778,109,2,,93.622,,,,,99.593,,,,,,,,,,,,,,,,,,,
6966,20522,54926932010661,2000,45.73291,-84.488443,97,2,19.507,,,,,18.433,,,,,,,,,,,,,,,,,,,,
6967,20522,55621033010661,2001,46.38264,-86.287961,153,2,,70.911,,,,,53.549,,,,,,,,,,,,,,,,,,,
6968,20523,54927166010661,2000,46.038721,-85.743489,97,2,67.051,,,,,69.954,,,,,,,,,,,,,,,,,,,,
6969,20523,54699253010661,2001,46.383362,-84.336105,33,2,,48.358,,,,,53.906,,,,,,,,,,,,,,,,,,,
6970,20523,55315160010661,2001,45.316101,-87.610797,109,2,,62.144,,,,,42.435,,,,,,,,,,,,,,,,,,,
6971,20523,55621454010661,2001,46.450536,-86.048976,153,2,,58.285,,,,,65.008,,,,,,,,,,,,,,,,,,,
6972,20524,54597377010661,2000,46.609838,-85.156553,33,2,71.918,,,,,73.514,,,,,,,,,,,,,,,,,,,,
6973,20524,55621997010661,2001,46.350932,-86.233797,153,2,,30.468,,,,,23.301,,,,,,,,,,,,,,,,,,,
6974,20524,55448546010661,2002,46.052793,-87.466963,103,2,,,37.361,,,,,43.287,,,,,,,,,,,,,,,,,,
6975,20525,55622381010661,2001,46.276767,-86.267149,153,2,,37.49,,,,,54.31,,,,,,,,,,,,,,,,,,,
6976,20526,55169842010661,2001,45.781452,-84.455321,97,2,,176.471,,,,,202.832,,,,,,,,,,,,,,,,,,,
6977,20527,55521680010661,2002,45.922558,-87.574754,109,2,,,93.848,,,,,44.323,,,,,,,,,,,,,,,,,,
6978,20528,55170576010661,2001,46.155397,-85.627025,97,2,,124.771,,,,,124.893,,,,,,,,,,,,,,,,,,,
6979,20528,55623079010661,2001,46.291678,-85.906764,153,2,,59.282,,,,,50.314,,,,,,,,,,,,,,,,,,,
6980,20528,55522401010661,2002,45.83532,-87.426279,109,2,,,103.606,,,,,114.626,,,,,,,,,,,,,,,,,,
6981,20529,55888824010661,2003,46.360872,-89.096184,131,2,,,,229.827,,,,,,,,,,275.464,,,,,,,,,,,,
